"SPECIES_NAME" "species"
"1375" "Valenciennea_immaculata" "Valenciennea_immaculata"
"1376" "Anampses_lennardi" "Anampses_lennardi"
"1377" "Centropyge_heraldi" "Centropyge_heraldi"
"1378" "Acanthurus_spp." "Acanthurus_spp."
"1379" "Chrysiptera_taupou" "Chrysiptera_taupou"
"1380" "Pomachromis_richardsoni" "Pomachromis_richardsoni"
"1381" "Chromis_chrysura" "Chromis_chrysura"
"1382" "Enneapterygius_spp." "Enneapterygius_spp."
"1383" "Pomacentrus_imitator" "Pomacentrus_imitator"
"1384" "Neocirrhites_armatus" "Neocirrhites_armatus"
"1385" "Sargocentron_tiereoides" "Sargocentron_tiereoides"
"1386" "Cirripectes_filamentosus" "Cirripectes_filamentosus"
"1387" "Crossosalarias_macrospilus" "Crossosalarias_macrospilus"
"1388" "Pervagor_alternans" "Pervagor_alternans"
"1389" "Bodianus_loxozonus" "Bodianus_loxozonus"
"1390" "Pteragogus_cryptus" "Pteragogus_cryptus"
"1391" "Gymnocranius_euanus" "Gymnocranius_euanus"
"1392" "Carangoides_ferdau" "Carangoides_ferdau"
"1393" "Chromis_fumea" "Chromis_fumea"
"1394" "Ptereleotris_zebra" "Ptereleotris_zebra"
"1395" "Rhinecanthus_verrucosus" "Rhinecanthus_verrucosus"
"1396" "Cirrhilabrus_laboutei" "Cirrhilabrus_laboutei"
"1397" "Cirrhilabrus_scottorum" "Cirrhilabrus_scottorum"
"1398" "Bolbometopon_muricatum" "Bolbometopon_muricatum"
"1399" "Serranocirrhitus_latus" "Serranocirrhitus_latus"
"1400" "Cheilodipterus_parazonatus" "Cheilodipterus_parazonatus"
"1401" "Scomberoides_lysan" "Scomberoides_lysan"
"1402" "Chrysiptera_starcki" "Chrysiptera_starcki"
"1403" "Calotomus_carolinus" "Calotomus_carolinus"
"1404" "Cyprinocirrhites_polyactis" "Cyprinocirrhites_polyactis"
"1405" "Platax_orbicularis" "Platax_orbicularis"
"1406" "Cirrhilabrus_lineatus" "Cirrhilabrus_lineatus"
"1407" "Gymnocranius_superciliosus" "Gymnocranius_superciliosus"
"1408" "Dendrochirus_zebra" "Dendrochirus_zebra"
"1409" "Iniistius_pavo" "Iniistius_pavo"
"1410" "Gymnothorax_undulatus" "Gymnothorax_undulatus"
"1411" "Pseudojuloides_cerasinus" "Pseudojuloides_cerasinus"
"1412" "Pteragogus_enneacanthus" "Pteragogus_enneacanthus"
"1413" "Myripristis_pralinia" "Myripristis_pralinia"
"1414" "Amblyeleotris_fasciata" "Amblyeleotris_fasciata"
"1415" "Arothron_meleagris" "Arothron_meleagris"
"1416" "Pomacentrus_?australis" "Pomacentrus_spp."
"1417" "Aphareus_rutilans" "Aphareus_rutilans"
"1418" "Gorgasia_galzini" "Gorgasia_galzini"
"1419" "Malacanthus_brevirostris" "Malacanthus_brevirostris"
"1420" "Oxycercichthys_veliferus" "Oxycercichthys_veliferus"
"1421" "Macropharyngodon_kuiteri" "Macropharyngodon_kuiteri"
"1422" "Meiacanthus_phaeus" "Meiacanthus_phaeus"
"1423" "Hoplolatilus_starcki" "Hoplolatilus_starcki"
"1424" "Canthigaster_amboinensis" "Canthigaster_amboinensis"
"1425" "Arothron_caeruleopunctatus" "Arothron_caeruleopunctatus"
"1426" "Amblygobius_nocturnus" "Amblygobius_nocturnus"
"1427" "Luzonichthys_waitei" "Luzonichthys_waitei"
"1428" "Arothron_hispidus" "Arothron_hispidus"
"1429" "Cirripectes_springeri" "Cirripectes_springeri"
"1430" "Acanthocybium_solandri" "Acanthocybium_solandri"
"1431" "Trachinotus_blochii" "Trachinotus_blochii"
"1432" "Chrysiptera_biocellata" "Chrysiptera_biocellata"
"1433" "Ostorhinchus_taeniophorus" "Ostorhinchus_taeniophorus"
"1434" "Bodianus_anthioides" "Bodianus_anthioides"
"1435" "Pentapodus_aureofasciatus" "Pentapodus_aureofasciatus"
"1436" "Ctenogobiops_pomastictus" "Ctenogobiops_pomastictus"
"1437" "Trimma_sp._[Coral_Sea]" "Trimma_sp._[Coral_Sea]"
"1438" "Eviota_pellucida" "Eviota_pellucida"
"1439" "Epinephelus_howlandi" "Epinephelus_howlandi"
"1440" "Epinephelus_tukula" "Epinephelus_tukula"
"1441" "Strongylura_incisa" "Strongylura_incisa"
"1442" "Chromis_flavomaculata" "Chromis_flavomaculata"
"1443" "Saurida_nebulosa" "Saurida_nebulosa"
"1444" "Ecsenius_fourmanoiri" "Ecsenius_fourmanoiri"
"1445" "Pseudanthias_?cooperi" "Pseudanthias_spp."
"1446" "Plectorhinchus_albovittatus" "Plectorhinchus_albovittatus"
"1447" "Arothron_mappa" "Arothron_mappa"
"1448" "Lutjanus_rivulatus" "Lutjanus_rivulatus"
"1449" "Genicanthus_melanospilos" "Genicanthus_melanospilos"
"1450" "Anampses_femininus" "Anampses_femininus"
"1451" "Bryaninops_loki" "Bryaninops_loki"
"1452" "Sphyraena_qenie" "Sphyraena_qenie"
"1453" "Caranx_sexfasciatus" "Caranx_sexfasciatus"
"1454" "Paracaesio_sordida" "Paracaesio_sordida"
"1455" "Lutjanus_argentimaculatus" "Lutjanus_argentimaculatus"
"1456" "Lutjanus_semicinctus" "Lutjanus_semicinctus"
"1457" "Grammatorcynus_bilineatus" "Grammatorcynus_bilineatus"
"1458" "Macropharyngodon_spp." "Macropharyngodon_spp."
"1459" "Platax_pinnatus" "Platax_pinnatus"
"1460" "Pseudanthias_pleurotaenia" "Pseudanthias_pleurotaenia"
"1461" "Pristicon_trimaculatus" "Pristicon_trimaculatus"
"1462" "Canthidermis_maculata" "Canthidermis_maculata"
"1463" "Plectroglyphidodon_imparipennis" "Plectroglyphidodon_imparipennis"
"1464" "Sphyraena_helleri" "Sphyraena_helleri"
"1465" "Cirripectes_variolosus" "Cirripectes_variolosus"
"1466" "Pseudanthias_rubrizonatus" "Pseudanthias_rubrizonatus"
"1467" "Pseudanthias_spp." "Pseudanthias_spp."
"1468" "Coris_pictoides" "Coris_pictoides"
"1469" "Sufflamen_fraenatum" "Sufflamen_fraenatum"
"1470" "Helcogramma_chica" "Helcogramma_chica"
"1471" "Pentapodus_paradiseus" "Pentapodus_paradiseus"
"1472" "Meiacanthus_reticulatus" "Meiacanthus_reticulatus"
"1473" "Caracanthus_maculatus" "Caracanthus_maculatus"
"1474" "Blenniella_chrysospilos" "Blenniella_chrysospilos"
"1475" "Cirripectes_polyzona" "Cirripectes_polyzona"
"1476" "Plectroglyphidodon_phoenixensis" "Plectroglyphidodon_phoenixensis"
"1477" "Lethrinus_rubrioperculatus" "Lethrinus_rubrioperculatus"
"1478" "Bodianus_perditio" "Bodianus_perditio"
"1479" "Lethrinus_xanthochilus" "Lethrinus_xanthochilus"
"1480" "Epinephelus_lanceolatus" "Epinephelus_lanceolatus"
"1481" "Cirripectes_alboapicalis" "Cirripectes_alboapicalis"
"1482" "Selar_crumenophthalmus" "Selar_crumenophthalmus"
"1483" "Ctenogobiops_crocineus" "Ctenogobiops_crocineus"
"1484" "Istigobius_spp." "Istigobius_spp."
"1485" "Pseudanthias_pictilis" "Pseudanthias_pictilis"
"1486" "Bryaninops_yongei" "Bryaninops_yongei"
"1487" "Sargocentron_melanospilos" "Sargocentron_melanospilos"
"1488" "Scorpaenodes_parvipinnis" "Scorpaenodes_parvipinnis"
"1489" "Ctenogobiops_feroculus" "Ctenogobiops_feroculus"
"1490" "Amanses_spp." "Amanses_spp."
"1491" "Cirrhilabrus_?scottorum" "Cirrhilabrus_spp."
"1492" "Chromis_sp._(acares)" "Chromis_spp."
"1493" "Labropsis_spp." "Labropsis_spp."
"1494" "Trimma_caesiura" "Trimma_caesiura"
"1495" "Coryphopterus_spp." "Coryphopterus_spp."
"1496" "Pseudobalistes_fuscus" "Pseudobalistes_fuscus"
"1497" "Chelmon_marginalis" "Chelmon_marginalis"
"1498" "Decapterus_macarellus" "Decapterus_macarellus"
"1499" "Acanthurus_guttatus" "Acanthurus_guttatus"
"1500" "Siganus_punctatissimus" "Siganus_punctatissimus"
"1501" "Scomberomorus_queenslandicus" "Scomberomorus_queenslandicus"
"1502" "Cryptocentrus_fasciatus" "Cryptocentrus_fasciatus"
"1503" "Forsterygion_varium" "Forsterygion_varium"
"1504" "Parablennius_tasmanianus" "Parablennius_tasmanianus"
"1505" "Acanthaluteres_spilomelanurus" "Acanthaluteres_spilomelanurus"
"1506" "Pseudophycis_barbata" "Pseudophycis_barbata"
"1507" "Platycephalus_bassensis" "Platycephalus_bassensis"
"1508" "Neosebastes_scorpaenoides" "Neosebastes_scorpaenoides"
"1509" "Grahamina_gymnota" "Forsterygion_gymnotum"
"1510" "Arripis_spp." "Arripis_spp."
"1511" "Thyrsites_atun" "Thyrsites_atun"
"1512" "Nemadactylus_macropterus" "Nemadactylus_macropterus"
"1513" "Aracana_ornata" "Aracana_ornata"
"1514" "Leptatherina_presbyteroides" "Leptatherina_presbyteroides"
"1515" "Hippocampus_spp." "Hippocampus_spp."
"1516" "Favonigobius_lateralis" "Favonigobius_lateralis"
"1517" "Gnathanacanthus_goetzeei" "Gnathanacanthus_goetzeei"
"1518" "Chromis_randalli" "Chromis_randalli"
"1519" "Chrysiptera_rapanui" "Chrysiptera_rapanui"
"1520" "Itycirrhitus_wilhelmi" "Itycirrhitus_wilhelmi"
"1521" "Chaetodon_litus" "Chaetodon_litus"
"1522" "Pseudolabrus_fuentesi" "Pseudolabrus_fuentesi"
"1523" "Sargocentron_hormion" "Sargocentron_hormion"
"1524" "Goniistius_plessisi" "Goniistius_plessisi"
"1525" "Centropyge_hotumatua" "Centropyge_hotumatua"
"1526" "Synodus_capricornis" "Synodus_capricornis"
"1527" "Pseudocaranx_cheilio" "Pseudocaranx_dentex"
"1528" "Pervagor_marginalis" "Pervagor_marginalis"
"1529" "Myripristis_tiki" "Myripristis_tiki"
"1530" "Coris_debueni" "Coris_debueni"
"1531" "Lactoria_diaphana" "Lactoria_diaphana"
"1532" "Xanthichthys_mento" "Xanthichthys_mento"
"1533" "Gymnothorax_eurostus" "Gymnothorax_eurostus"
"1534" "Chrysiptera_galba" "Chrysiptera_galba"
"1535" "Pseudolabrus_semifasciatus" "Pseudolabrus_semifasciatus"
"1536" "Enchelycore_ramosa" "Enchelycore_ramosa"
"1537" "Chaetodon_tricinctus" "Chaetodon_tricinctus"
"1538" "Anampses_elegans" "Anampses_elegans"
"1539" "Eviota_fasciola" "Eviota_fasciola"
"1540" "Neoglyphidodon_polyacanthus" "Neoglyphidodon_polyacanthus"
"1541" "Cheilodactylus_francisi" "Goniistius_francisi"
"1542" "Amphiprion_mccullochi" "Amphiprion_mccullochi"
"1543" "Ostorhinchus_norfolcensis" "Ostorhinchus_norfolcensis"
"1544" "Labracoglossa_nitida" "Labracoglossa_nitida"
"1545" "Girella_cyanea" "Girella_cyanea"
"1546" "Enneapterygius_rufopileus" "Enneapterygius_rufopileus"
"1547" "Chaetodontoplus_conspicillatus" "Chaetodontoplus_conspicillatus"
"1548" "Cheilodactylus_ephippium" "Morwong_ephippium"
"1549" "Scorpaena_cookii" "Scorpaena_cardinalis"
"1550" "Notocirrhitus_splendens" "Notocirrhitus_splendens"
"1551" "Gymnothorax_annasona" "Gymnothorax_annasona"
"1552" "Canthigaster_callisterna" "Canthigaster_callisterna"
"1553" "Pseudochromis_spp._[black_Middleton]" "Pseudochromis_spp._[black_Middleton]"
"1554" "Stanulus_talboti" "Stanulus_talboti"
"1555" "Eviota_readerae" "Eviota_readerae"
"1556" "Eviota_hoesei" "Eviota_hoesei"
"1557" "Pseudocaranx_sp._[dentex]" "Pseudocaranx_sp._[dentex]"
"1558" "Halichoeres_dispilus" "Halichoeres_dispilus"
"1559" "Stegastes_flavilatus" "Stegastes_flavilatus"
"1560" "Canthigaster_punctatissima" "Canthigaster_punctatissima"
"1561" "Halichoeres_chierchiae" "Halichoeres_chierchiae"
"1562" "Halichoeres_nicholsi" "Halichoeres_nicholsi"
"1563" "Holacanthus_passer" "Holacanthus_passer"
"1564" "Serranus_psittacinus" "Serranus_psittacinus"
"1565" "Thalassoma_lucasanum" "Thalassoma_lucasanum"
"1566" "Chaetodon_humeralis" "Chaetodon_humeralis"
"1567" "Stegastes_acapulcoensis" "Stegastes_acapulcoensis"
"1568" "Cephalopholis_panamensis" "Cephalopholis_panamensis"
"1569" "Alphestes_immaculatus" "Alphestes_immaculatus"
"1570" "Bodianus_diplotaenia" "Bodianus_diplotaenia"
"1571" "Pomacanthus_zonipectus" "Pomacanthus_zonipectus"
"1572" "Balistes_polylepis" "Balistes_polylepis"
"1573" "Epinephelus_labriformis" "Epinephelus_labriformis"
"1574" "Sufflamen_verres" "Sufflamen_verres"
"1575" "Cirrhitus_rivulatus" "Cirrhitus_rivulatus"
"1576" "Prionurus_laticlavius" "Prionurus_laticlavius"
"1577" "Scarus_perrico" "Scarus_perrico"
"1578" "Coryphopterus_urospilus" "Coryphopterus_urospilus"
"1579" "Plagiotremus_azaleus" "Plagiotremus_azaleus"
"1580" "Lutjanus_guttatus" "Lutjanus_guttatus"
"1581" "Sargocentron_suborbitalis" "Sargocentron_suborbitale"
"1582" "Kyphosus_elegans" "Kyphosus_elegans"
"1583" "Apogon_pacificus" "Apogon_pacificus"
"1584" "Chromis_atrilobata" "Chromis_atrilobata"
"1585" "Malacoctenus_ebisui" "Malacoctenus_ebisui"
"1586" "Paranthias_colonus" "Paranthias_colonus"
"1587" "Halichoeres_notospilus" "Halichoeres_notospilus"
"1588" "Ophioblennius_steindachneri" "Ophioblennius_steindachneri"
"1589" "Caranx_caballus" "Caranx_caballus"
"1590" "Abudefduf_troschelii" "Abudefduf_troschelii"
"1591" "Haemulon_maculicauda" "Haemulon_maculicauda"
"1592" "Haemulon_flaviguttatum" "Haemulon_flaviguttatum"
"1593" "Microspathodon_bairdii" "Microspathodon_bairdii"
"1594" "Scarus_compressus" "Scarus_compressus"
"1595" "Johnrandallia_nigrirostris" "Johnrandallia_nigrirostris"
"1596" "Kyphosus_analogus" "Kyphosus_vaigiensis"
"1597" "Lutjanus_inermis" "Lutjanus_inermis"
"1598" "Calamus_brachysomus" "Calamus_brachysomus"
"1599" "Mulloidichthys_dentatus" "Mulloidichthys_dentatus"
"1600" "Haemulon_scudderii" "Haemulon_scudderii"
"1601" "Pseudobalistes_naufragium" "Pseudobalistes_naufragium"
"1602" "Scomberomorus_sierra" "Scomberomorus_sierra"
"1603" "Myripristis_leiognathus" "Myripristis_leiognathus"
"1604" "Scorpaena_mystes" "Scorpaena_mystes"
"1605" "Anisotremus_taeniatus" "Anisotremus_taeniatus"
"1606" "Haemulon_sexfasciatum" "Haemulon_sexfasciatum"
"1607" "Lutjanus_argentiventris" "Lutjanus_argentiventris"
"1608" "Sectator_ocyurus" "Kyphosus_ocyurus"
"1609" "Lutjanus_novemfasciatus" "Lutjanus_novemfasciatus"
"1610" "Gnathanodon_speciosus" "Gnathanodon_speciosus"
"1611" "Apogon_dovii" "Apogon_dovii"
"1612" "Abudefduf_concolor" "Abudefduf_concolor"
"1613" "Synodus_lacertinus" "Synodus_lacertinus"
"1614" "Muraena_lentiginosa" "Muraena_lentiginosa"
"1615" "Microspathodon_dorsalis" "Microspathodon_dorsalis"
"1616" "Pareques_viola" "Pareques_viola"
"1617" "Gymnothorax_pictus" "Gymnothorax_pictus"
"1618" "Gymnothorax_castaneus" "Gymnothorax_castaneus"
"1619" "Rypticus_bicolor" "Rypticus_bicolor"
"1620" "Lutjanus_viridis" "Lutjanus_viridis"
"1621" "Odontoscion_xanthops" "Odontoscion_xanthops"
"1622" "Pseudupeneus_grandisquamis" "Pseudupeneus_grandisquamis"
"1623" "Anisotremus_interruptus" "Anisotremus_interruptus"
"1624" "Anisotremus_caesius" "Anisotremus_caesius"
"1625" "Muraena_clepsydra" "Muraena_clepsydra"
"1626" "Lutjanus_jordani" "Lutjanus_jordani"
"1627" "Lutjanus_aratus" "Lutjanus_aratus"
"1628" "Mycteroperca_xenarcha" "Mycteroperca_xenarcha"
"1629" "Microlepidotus_brevipinnis" "Microlepidotus_brevipinnis"
"1630" "Stegastes_arcifrons" "Stegastes_arcifrons"
"1631" "Apogon_atricaudus" "Apogon_atricaudus"
"1632" "Halichoeres_discolor" "Halichoeres_discolor"
"1633" "Thalassoma_grammaticum" "Thalassoma_grammaticum"
"1634" "Gymnothorax_dovii" "Gymnothorax_dovii"
"1635" "Dermatolepis_dermatolepis" "Dermatolepis_dermatolepis"
"1636" "Mccoskerichthys_sandae" "Mccoskerichthys_sandae"
"1637" "Apogon_retrosella" "Apogon_retrosella"
"1638" "Halichoeres_adustus" "Halichoeres_adustus"
"1639" "Stegastes_beebei" "Stegastes_beebei"
"1640" "Halichoeres_salmofasciatus" "Halichoeres_salmofasciatus"
"1641" "Myrichthys_tigrinus" "Myrichthys_tigrinus"
"1642" "Elacatinus_puncticulatus" "Elacatinus_puncticulatus"
"1643" "Hoplopagrus_guentherii" "Hoplopagrus_guentherii"
"1644" "Lepidonectes_corallicola" "Lepidonectes_corallicola"
"1645" "Bothus_leopardinus" "Bothus_leopardinus"
"1646" "Mycteroperca_olfax" "Mycteroperca_olfax"
"1647" "Apogon_atradorsatus" "Apogon_atradorsatus"
"1648" "Sphyraena_idiastes" "Sphyraena_idiastes"
"1649" "Thunnus_albacares" "Thunnus_albacares"
"1650" "Labrisomus_dendriticus" "Gobioclinus_dendriticus"
"1651" "Epinephelus_analogus" "Epinephelus_analogus"
"1652" "Paralabrax_albomaculatus" "Paralabrax_albomaculatus"
"1653" "Nicholsina_denticulata" "Nicholsina_denticulata"
"1654" "Bodianus_eclancheri" "Bodianus_eclancheri"
"1655" "Girella_freminvillii" "Girella_freminvillii"
"1656" "Sarda_orientalis" "Sarda_orientalis"
"1657" "Euthynnus_lineatus" "Euthynnus_lineatus"
"1658" "Enchelycore_lichenosa" "Enchelycore_lichenosa"
"1659" "Orthopristis_forbesi" "Orthopristis_forbesi"
"1660" "Heteroconger_klausewitzi" "Heteroconger_klausewitzi"
"1661" "Sphoeroides_annulatus" "Sphoeroides_annulatus"
"1662" "Malacoctenus_tetranemus" "Malacoctenus_tetranemus"
"1663" "Umbrina_spp." "Umbrina_spp."
"1664" "Trachinotus_stilbe" "Trachinotus_stilbe"
"1665" "Scorpaena_histrio" "Scorpaena_histrio"
"1666" "Anisotremus_scapularis" "Anisotremus_scapularis"
"1667" "Oplegnathus_insignis" "Oplegnathus_insignis"
"1668" "Semicossyphus_darwini" "Semicossyphus_darwini"
"1669" "Prognathodes_falcifer" "Prognathodes_falcifer"
"1670" "Caulolatilus_princeps" "Caulolatilus_princeps"
"1671" "Nexilosus_latifrons" "Nexilosus_latifrons"
"1672" "Hippocampus_ingens" "Hippocampus_ingens"
"1673" "Calamus_taurinus" "Calamus_taurinus"
"1674" "Serranus_tico" "Serranus_tico"
"1675" "Acanthemblemaria_hancocki" "Acanthemblemaria_hancocki"
"1676" "Eleotrica_cableae" "Eleotrica_cableae"
"1677" "Chromis_alta" "Chromis_alta"
"1678" "Odontoscion_eurymesops" "Odontoscion_eurymesops"
"1679" "Lepidonectes_clarkhubbsi" "Lepidonectes_clarkhubbsi"
"1680" "Prionurus_punctatus" "Prionurus_punctatus"
"1681" "Ekemblemaria_myersi" "Ekemblemaria_myersi"
"1682" "Trachinotus_rhodopus" "Trachinotus_rhodopus"
"1683" "Bothus_mancus" "Bothus_mancus"
"1684" "Labrisomus_spp." "Labrisomid_spp."
"1685" "Remora_remora" "Remora_remora"
"1686" "Labrisomus_multiporosus" "Labrisomus_multiporosus"
"1687" "Muraena_argus" "Muraena_argus"
"1688" "Axoclinus_spp." "Axoclinus_spp."
"1689" "Pareques_perissa" "Pareques_perissa"
"1690" "Xenocys_jessiae" "Xenocys_jessiae"
"1691" "Mugil_galapagensis" "Mugil_galapagensis"
"1692" "Cratinus_agassizii" "Cratinus_agassizii"
"1693" "Mugil_curema" "Mugil_curema"
"1694" "Ogcocephalus_darwini" "Ogcocephalus_darwini"
"1695" "Caranx_caninus" "Caranx_caninus"
"1696" "Mola_mola" "Mola_mola"
"1697" "Pontinus_spp." "Pontinus_spp."
"1698" "Uraspis_helvola" "Uraspis_helvola"
"1699" "Epinephelus_itajara" "Epinephelus_itajara"
"1700" "Axoclinus_lucillae" "Axoclinus_lucillae"
"1701" "Rypticus_nigripinnis" "Rypticus_nigripinnis"
"1702" "Chaetodipterus_zonatus" "Chaetodipterus_zonatus"
"1703" "Mycteroperca_rosacea" "Mycteroperca_rosacea"
"1704" "Decapterus_spp." "Decapterus_spp."
"1705" "Sphyraena_ensis" "Sphyraena_ensis"
"1706" "Pseudupeneus_spp." "Pseudupeneus_spp."
"1707" "Echidna_nocturna" "Echidna_nocturna"
"1708" "Gymnothorax_panamensis" "Gymnothorax_panamensis"
"1709" "Halichoeres_semicinctus" "Halichoeres_semicinctus"
"1710" "Elops_affinis" "Elops_affinis"
"1711" "Malacoctenus_margaritae" "Malacoctenus_margaritae"
"1712" "Arripis_truttaceus" "Arripis_truttacea"
"1713" "Tilodon_sexfasciatus" "Tilodon_sexfasciatus"
"1714" "Achoerodus_gouldii" "Achoerodus_gouldii"
"1715" "Dactylophora_nigricans" "Dactylophora_nigricans"
"1716" "Trachinops_noarlungae" "Trachinops_noarlungae"
"1717" "Meuschenia_galii" "Meuschenia_galii"
"1718" "Meuschenia_venusta" "Meuschenia_venusta"
"1719" "Centroberyx_lineatus" "Centroberyx_lineatus"
"1720" "Paraplesiops_meleagris" "Paraplesiops_meleagris"
"1721" "Arripis_georgianus" "Arripis_georgiana"
"1722" "Omegophora_cyanopunctata" "Omegophora_cyanopunctata"
"1723" "Siphonognathus_caninis" "Siphonognathus_caninis"
"1724" "Neatypus_obliquus" "Neatypus_obliquus"
"1725" "Acanthaluteres_brownii" "Acanthaluteres_brownii"
"1726" "Chelmonops_curiosus" "Chelmonops_curiosus"
"1727" "Notolabrus_parilus" "Notolabrus_parilus"
"1728" "Anoplocapros_lenticularis" "Anoplocapros_lenticularis"
"1729" "Sillago_schomburgkii" "Sillago_schomburgkii"
"1730" "Scorpis_georgiana" "Scorpis_georgiana"
"1731" "Sillaginodes_punctatus" "Sillaginodes_punctatus"
"1732" "Patagonotothen_brevicauda" "Patagonotothen_brevicauda"
"1733" "Patagonotothen_squamiceps" "Patagonotothen_squamiceps"
"1734" "Patagonotothen_wiltoni" "Patagonotothen_wiltoni"
"1735" "Cheilodipterus_sp._(octolineatus)" "Cheilodipterus_spp."
"1736" "Pseudanthias_lori" "Pseudanthias_lori"
"1737" "Cheilio_inermis" "Cheilio_inermis"
"1738" "Carangoides_bajad" "Carangoides_bajad"
"1739" "Alepes_spp." "Alepes_spp."
"1740" "Ecsenius_ops" "Ecsenius_ops"
"1741" "Salarias_segmentatus" "Salarias_segmentatus"
"1742" "Grammatorcynus_spp." "Grammatorcynus_spp."
"1743" "Dascyllus_flavicaudus" "Dascyllus_flavicaudus"
"1744" "Chaetodon_trichrous" "Chaetodon_trichrous"
"1745" "Epinephelus_macrospilos" "Epinephelus_macrospilos"
"1746" "Luzonichthys_spp." "Luzonichthys_spp."
"1747" "Ctenochaetus_flavicauda" "Ctenochaetus_flavicauda"
"1748" "Pomacentrus_fuscidorsalis" "Pomachromis_fuscidorsalis"
"1749" "Valenciennea_randalli" "Valenciennea_randalli"
"1750" "Rhinecanthus_lunula" "Rhinecanthus_lunula"
"1751" "Aspidontus_dussumieri" "Aspidontus_dussumieri"
"1752" "Isocirrhitus_sexfasciatus" "Isocirrhitus_sexfasciatus"
"1753" "Parupeneus_insularis" "Parupeneus_insularis"
"1754" "Plectroglyphidodon_flaviventris" "Plectroglyphidodon_flaviventris"
"1755" "Pseudojuloides_atavai" "Pseudojuloides_atavai"
"1756" "Lethrinus_amboinensis" "Lethrinus_amboinensis"
"1757" "Acanthurus_nubilus" "Acanthurus_nubilus"
"1758" "Thunnus_spp." "Thunnus_spp."
"1759" "Paracirrhites_nisus" "Paracirrhites_nisus"
"1760" "Fistularia_spp." "Fistularia_spp."
"1761" "Paracirrhites_xanthus" "Paracirrhites_xanthus"
"1762" "Stegastes_aureus" "Stegastes_aureus"
"1763" "Lethrinus_microdon" "Lethrinus_microdon"
"1764" "Pseudanthias_mooreanus" "Pseudanthias_mooreanus"
"1765" "Pogonoperca_punctata" "Pogonoperca_punctata"
"1766" "Belone_spp." "Belone_spp."
"1767" "Hemitaurichthys_thompsoni" "Hemitaurichthys_thompsoni"
"1768" "Lethrinus_laticaudis" "Lethrinus_laticaudis"
"1769" "Eviota_albolineata" "Eviota_albolineata"
"1770" "Corythoichthys_conspicillatus" "Corythoichthys_conspicillatus"
"1771" "Sebastapistes_spp." "Sebastapistes_spp."
"1772" "Cryptocentrus_caeruleomaculatus" "Cryptocentrus_caeruleomaculatus"
"1773" "Neomyxus_leuciscus" "Neomyxus_leuciscus"
"1774" "Chaetodontoplus_duboulayi" "Chaetodontoplus_duboulayi"
"1775" "Epinephelus_socialis" "Epinephelus_socialis"
"1776" "Thalassoma_heiseri" "Thalassoma_heiseri"
"1777" "Myripristis_earlei" "Myripristis_earlei"
"1778" "Lythrypnus_gilberti" "Lythrypnus_gilberti"
"1779" "Eucinostomus_dowii" "Eucinostomus_dowii"
"1780" "Lythrypnus_dalli" "Lythrypnus_dalli"
"1781" "Trisopterus_luscus" "Trisopterus_luscus"
"1782" "Symphodus_bailloni" "Symphodus_bailloni"
"1783" "Pomatoschistus_pictus" "Pomatoschistus_pictus"
"1784" "Zeugopterus_punctatus" "Zeugopterus_punctatus"
"1785" "Ammodytes_tobianus" "Ammodytes_tobianus"
"1786" "Gobius_paganellus" "Gobius_paganellus"
"1787" "Gobius_cruentatus" "Gobius_cruentatus"
"1788" "Pomatoschistus_minutus" "Pomatoschistus_minutus"
"1789" "Pictichromis_coralensis" "Pictichromis_coralensis"
"1790" "Ostorhinchus_spp." "Ostorhinchus_spp."
"1791" "Ecsenius_mandibularis" "Ecsenius_mandibularis"
"1792" "Pteragogus_spp." "Pteragogus_spp."
"1793" "Aioliops_novaeguineae" "Aioliops_novaeguineae"
"1794" "Paragobiodon_echinocephalus" "Paragobiodon_echinocephalus"
"1795" "Epinephelus_malabaricus" "Epinephelus_malabaricus"
"1796" "Eviota_melasma" "Eviota_melasma"
"1797" "Corythoichthys_sp._[2_RK]" "Corythoichthys_sp._[2_RK]"
"1798" "Platax_batavianus" "Platax_batavianus"
"1799" "Valenciennea_longipinnis" "Valenciennea_longipinnis"
"1800" "Diplogrammus_goramensis" "Diplogrammus_goramensis"
"1801" "Halichoeres_miniatus" "Halichoeres_miniatus"
"1802" "Istigobius_goldmanni" "Istigobius_goldmanni"
"1803" "Taeniamia_leai" "Taeniamia_leai"
"1804" "Ptereleotris_spp." "Ptereleotris_spp."
"1805" "Valenciennea_parva" "Valenciennea_parva"
"1806" "Eviota_sigillata" "Eviota_sigillata"
"1807" "Valenciennea_muralis" "Valenciennea_muralis"
"1808" "Pseudochromis_wilsoni" "Pseudochromis_wilsoni"
"1809" "Cryptocentrus_strigilliceps" "Cryptocentrus_strigilliceps"
"1810" "Choerodon_cyanodus" "Choerodon_cyanodus"
"1811" "Gymnocranius_audleyi" "Gymnocranius_audleyi"
"1812" "Valenciennea_alleni" "Valenciennea_alleni"
"1813" "Enneapterygius_mirabilis" "Enneapterygius_mirabilis"
"1814" "Exyrias_belissimus" "Exyrias_belissimus"
"1815" "Taeniamia_biguttata" "Taeniamia_biguttata"
"1816" "Scorpaena_spp." "Scorpaena_spp."
"1817" "Ostorhinchus_cookii" "Ostorhinchus_cookii"
"1818" "Symphorus_nematophorus" "Symphorus_nematophorus"
"1819" "Crossosalarias_spp." "Crossosalarias_spp."
"1820" "Choerodon_venustus" "Choerodon_venustus"
