"sp_name","Importance","PriceCateg","UsedforAquaculture","UsedasBait","GameFish","Fish_chips"
"Neoglyphidodon thoracotaeniatus",NA,NA,0,0,0,0
"Neomyxus leuciscus",NA,1,0,0,0,0.0833333333333333
"Neoniphon argenteus",NA,1,0,0,0,0.0833333333333333
"Neoniphon marianus",2,1,0,0,0,0.166666666666667
"Neoniphon opercularis",2,1,0,0,0,0.166666666666667
"Neoniphon sammara",2,1,0,2,0,0.366666666666667
"Neoodax balteatus",0,NA,0,0,0,0
"Neopomacentrus anabatoides",NA,NA,0,0,0,0
"Neopomacentrus aquadulcis",NA,NA,0,0,0,0
"Neopomacentrus azysron",NA,NA,0,0,0,0
"Neopomacentrus bankieri",NA,NA,0,0,0,0
"Neopomacentrus cyanomos",0,NA,0,0,0,0
"Neopomacentrus filamentosus",NA,NA,0,0,0,0
"Neopomacentrus metallicus",NA,NA,0,0,0,0
"Neopomacentrus miryae",NA,NA,0,0,0,0
"Neopomacentrus nemurus",NA,NA,0,0,0,0
"Neopomacentrus violascens",NA,NA,0,0,0,0
"Neosebastes pandus",NA,NA,0,0,0,0
"Neosebastes scorpaenoides",NA,NA,0,0,0,0
"Nesogobius hinsbyi",NA,3,0,0,0,0.25
"Nesogobius pulchellus",NA,3,0,0,0,0.25
"Nexilosus latifrons",NA,NA,0,0,0,0
"Nicholsina denticulata",2,2,0,0,0,0.233333333333333
"Notocirrhitus splendens",NA,NA,0,0,0,0
"Notoclinops segmentatus",0,NA,0,0,0,0
"Notoclinops yaldwyni",0,NA,0,0,0,0
"Notoclinus fenestratus",0,NA,0,0,0,0
"Notolabrus celidotus",NA,3,0,0,0,0.25
"Notolabrus cinctus",NA,3,0,0,0,0.25
"Notolabrus fucicola",NA,3,0,0,0,0.25
"Notolabrus gymnogenis",NA,3,0,0,0,0.25
"Notolabrus inscriptus",NA,3,0,NA,0,0.333333333333333
"Notolabrus parilus",NA,3,0,0,0,0.25
"Notolabrus tetricus",NA,3,0,0,0,0.25
"Novaculichthys taeniourus",2,3,0,0,0,0.3
"Oblada melanura",3,3,0,0,NA,0.4375
"Ocyurus chrysurus",3,1,2,0,NA,0.520833333333333
"Odax cyanoallix",2,NA,0,0,0,0.125
"Odax pullus",2,NA,0,0,0,0.125
"Odontoscion dentex",2,1,0,0,0,0.166666666666667
"Odontoscion eurymesops",NA,1,0,0,0,0.0833333333333333
"Odontoscion xanthops",NA,1,0,0,0,0.0833333333333333
"Odonus niger",2,1,0,0,0,0.166666666666667
"Ogcocephalus darwini",0,NA,0,0,0,0
"Ogilbia cocoensis",NA,NA,0,0,0,0
"Ogilbia galapagosensis",0,NA,0,0,0,0
"Ogilbichthys ferocis",NA,NA,0,0,0,0
"Ogilbyina novaehollandiae",NA,NA,0,0,0,0
"Ogilbyina queenslandiae",NA,NA,0,0,0,0
"Olisthops cyanomelas",0,NA,0,0,0,0
"Oman ypsilon",NA,NA,0,0,0,0
"Omegophora armilla",0,NA,0,0,0,0
"Omegophora cyanopunctata",NA,3,0,0,0,0.25
"Omobranchus aurosplendidus",NA,NA,0,0,0,0
"Omobranchus germaini",NA,NA,0,0,0,0
"Omobranchus mekranensis",NA,NA,0,0,0,0
"Omobranchus smithi",NA,NA,0,0,0,0
"Ophioblennius atlanticus",0,NA,0,NA,0,0
"Ophioblennius clippertonensis",NA,NA,0,0,0,0
"Ophioblennius steindachneri",0,NA,0,0,0,0
"Ophiodon elongatus",3,0,0,0,NA,0.1875
"Ophthalmolepis lineolata",NA,3,0,0,0,0.25
"Opisthocentrus ocellatus",NA,NA,0,0,0,0
"Opisthocentrus tenuis",NA,NA,0,0,0,0
"Opisthocentrus zonope",NA,NA,0,0,0,0
"Opistognathus aurifrons",NA,NA,0,0,0,0
"Opistognathus darwiniensis",NA,NA,0,0,0,0
"Opistognathus randalli",NA,NA,0,0,0,0
"Oplegnathus conwayi",3,NA,0,0,NA,0.25
"Oplegnathus insignis",NA,NA,0,0,0,0
"Optivus agastos",NA,NA,0,0,0,0
"Orthonopias triacis",NA,0,0,0,0,0
"Orthopristis forbesi",NA,1,0,0,0,0.0833333333333333
"Ostorhinchus angustatus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus apogonoides",NA,2,0,0,0,0.166666666666667
"Ostorhinchus aureus",2,2,0,0,0,0.233333333333333
"Ostorhinchus capricornis",NA,2,0,0,0,0.166666666666667
"Ostorhinchus chrysotaenia",NA,2,0,0,0,0.166666666666667
"Ostorhinchus compressus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus cookii",0,NA,0,0,0,0
"Ostorhinchus cyanosoma",NA,2,0,0,0,0.166666666666667
"Ostorhinchus doederleini",NA,2,0,0,0,0.166666666666667
"Ostorhinchus fasciatus",0,NA,0,0,0,0
"Ostorhinchus flavus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus limenus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus luteus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus multilineatus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus nigrofasciatus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus norfolcensis",NA,2,0,0,0,0.166666666666667
"Ostorhinchus notatus",NA,2,NA,NA,0,0.333333333333333
"Ostorhinchus parvulus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus properuptus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus rubrimacula",NA,2,0,0,0,0.166666666666667
"Ostorhinchus schlegeli",NA,2,0,0,0,0.166666666666667
"Ostorhinchus sealei",NA,2,NA,NA,0,0.333333333333333
"Ostorhinchus urostigmus",NA,2,0,0,0,0.166666666666667
"Ostorhinchus victoriae",NA,2,0,0,0,0.166666666666667
"Ostorhinchus wassinki",NA,2,0,0,0,0.166666666666667
"Ostracion cubicus",NA,NA,NA,NA,NA,NA
"Ostracion cyanurus",NA,2,0,0,0,0.166666666666667
"Ostracion immaculatus",NA,NA,NA,NA,NA,NA
"Ostracion meleagris",1,2,0,0,0,0.183333333333333
"Ostracion solorensis",NA,NA,NA,NA,NA,NA
"Ostracion whitleyi",0,NA,0,0,0,0
"Othos dentex",2,3,0,0,0,0.3
"Oxycercichthys veliferus",NA,NA,0,0,0,0
"Oxycheilinus bimaculatus",1,3,0,0,0,0.25
"Oxycheilinus celebicus",NA,3,0,0,0,0.25
"Oxycheilinus digramma",2,3,0,0,0,0.3
"Oxycheilinus mentalis",NA,3,0,0,0,0.25
"Oxycheilinus orientalis",2,3,0,0,0,0.3
"Oxycheilinus unifasciatus",2,3,0,0,0,0.3
"Oxycirrhites typus",0,NA,0,0,0,0
"Oxyjulis californica",NA,3,0,0,0,0.25
"Oxylebius pictus",NA,NA,0,0,0,0
"Oxymonacanthus longirostris",0,NA,0,0,0,0
"Pachymetopon aeneum",3,3,0,0,NA,0.4375
"Pachymetopon blochii",3,3,0,0,NA,0.4375
"Pachymetopon grande",2,3,0,2,NA,0.625
"Pagellus acarne",3,1,0,0,NA,0.270833333333333
"Pagellus erythrinus",3,1,0,0,NA,0.270833333333333
"Pagrus auratus",3,3,1,0,NA,0.5625
"Pagrus auriga",2,0,0,0,NA,0.125
"Pagrus pagrus",3,3,2,0,NA,0.6875
"Parablennius gattorugine",2,NA,0,0,0,0.125
"Parablennius incognitus",NA,NA,0,0,0,0
"Parablennius intermedius",NA,NA,0,0,0,0
"Parablennius laticlavius",NA,NA,0,0,0,0
"Parablennius marmoreus",0,NA,0,0,0,0
"Parablennius pilicornis",NA,NA,0,0,0,0
"Parablennius rouxi",NA,NA,0,0,0,0
"Parablennius sanguinolentus",2,NA,0,0,0,0.125
"Parablennius serratolineatus",NA,NA,0,0,0,0
"Parablennius tasmanianus",NA,NA,0,0,0,0
"Parablennius zvonimiri",NA,NA,0,0,0,0
"Paracaesio xanthura",3,3,0,0,0,0.35
"Paracanthurus hepatus",NA,1,0,0,0,0.0833333333333333
"Paracentropyge multifasciata",NA,2,0,0,0,0.166666666666667
"Parachaetodon ocellatus",0,NA,0,0,0,0
"Paracheilinus cyaneus",NA,3,0,0,0,0.25
"Paracheilinus octotaenia",NA,3,0,0,0,0.25
"Paracirrhites arcatus",0,NA,0,0,0,0
"Paracirrhites forsteri",2,NA,0,0,0,0.125
"Paracirrhites hemistictus",NA,NA,0,0,0,0
"Paracirrhites nisus",NA,NA,0,0,0,0
"Paracirrhites xanthus",NA,NA,0,0,0,0
"Paradiancistrus cuyoensis",NA,NA,0,0,0,0
"Paragobiodon echinocephalus",NA,3,0,0,0,0.25
"Paragobiodon xanthosoma",NA,3,0,0,0,0.25
"Parajulis poecilepterus",3,3,2,0,NA,0.6875
"Paralabrax albomaculatus",NA,3,NA,0,0,0.333333333333333
"Paralabrax auroguttatus",2,3,0,0,NA,0.375
"Paralabrax clathratus",3,3,0,NA,NA,0.583333333333333
"Paralabrax maculatofasciatus",0,NA,0,NA,NA,0
"Paralabrax nebulifer",NA,3,0,NA,NA,0.5
"Paraluteres prionurus",NA,NA,0,0,0,0
"Paramonacanthus japonicus",NA,NA,0,0,0,0
"Paranotothenia magellanica",3,2,0,0,0,0.283333333333333
"Paranthias colonus",1,3,0,2,0,0.45
"Paranthias furcifer",1,3,0,2,0,0.45
"Parapercis australis",NA,NA,0,0,0,0
"Parapercis clathrata",NA,NA,0,0,0,0
"Parapercis colias",3,2,0,0,NA,0.354166666666667
"Parapercis haackei",NA,NA,0,0,0,0
"Parapercis hexophtalma",2,NA,0,0,0,0.125
"Parapercis lineopunctata",NA,NA,0,0,0,0
"Parapercis millepunctata",NA,NA,0,0,0,0
"Parapercis multiplicata",0,NA,0,0,0,0
"Parapercis pacifica",NA,NA,0,0,0,0
"Parapercis queenslandica",NA,NA,0,0,0,0
"Parapercis ramsayi",NA,NA,0,0,0,0
"Parapercis schauinslandii",NA,NA,0,0,0,0
"Parapercis snyderi",NA,NA,0,0,0,0
"Parapercis stricticeps",NA,NA,0,0,0,0
"Parapercis tetracantha",NA,NA,0,0,0,0
"Parapercis xanthogramma",NA,NA,0,0,0,0
"Parapercis xanthozona",NA,NA,0,0,0,0
"Paraplesiops bleekeri",NA,NA,0,0,0,0
"Paraplesiops meleagris",3,NA,0,0,0,0.1875
"Paraplesiops poweri",NA,NA,0,0,0,0
"Paraplotosus butleri",NA,NA,0,0,0,0
"Parapriacanthus dispar",NA,NA,0,0,0,0
"Parapriacanthus elongatus",NA,NA,0,0,0,0
"Parapriacanthus ransonneti",NA,NA,0,0,0,0
"Parapristipoma octolineatum",3,1,0,0,0,0.216666666666667
"Parapristipoma trilineatum",3,1,0,0,0,0.216666666666667
"Parascorpis typus",NA,NA,0,0,0,0
"Paratrachichthys trailli",0,NA,0,0,0,0
"Pareques acuminatus",2,1,0,0,0,0.166666666666667
"Pareques perissa",NA,1,0,0,0,0.0833333333333333
"Pareques viola",2,1,0,0,0,0.166666666666667
"Parequula melbournensis",NA,1,0,0,0,0.0833333333333333
"Paristiopterus gallipavo",3,NA,0,0,0,0.1875
"Paristiopterus labiosus",3,2,0,0,0,0.283333333333333
"Parma alboscapularis",NA,NA,0,0,0,0
"Parma bicolor",NA,NA,0,0,0,0
"Parma kermadecensis",NA,NA,0,0,0,0
"Parma mccullochi",NA,NA,0,0,0,0
"Parma microlepis",NA,NA,0,0,0,0
"Parma occidentalis",NA,NA,0,0,0,0
"Parma oligolepis",NA,NA,0,0,0,0
"Parma polylepis",NA,NA,0,0,0,0
"Parma unifasciata",NA,NA,0,0,0,0
"Parma victoriae",NA,NA,0,0,0,0
"Parupeneus barberinoides",3,1,0,0,0,0.216666666666667
"Parupeneus barberinus",3,1,0,0,NA,0.270833333333333
"Parupeneus chrysopleuron",NA,1,0,0,0,0.0833333333333333
"Parupeneus ciliatus",3,1,0,0,NA,0.270833333333333
"Parupeneus crassilabris",3,1,0,0,0,0.216666666666667
"Parupeneus cyclostomus",3,1,0,0,NA,0.270833333333333
"Parupeneus forsskali",2,1,0,0,0,0.166666666666667
"Parupeneus heptacanthus",3,1,0,0,0,0.216666666666667
"Parupeneus indicus",3,1,0,0,NA,0.270833333333333
"Parupeneus insularis",NA,1,0,0,NA,0.111111111111111
"Parupeneus macronemus",3,1,0,0,0,0.216666666666667
"Parupeneus multifasciatus",3,1,0,0,NA,0.270833333333333
"Parupeneus pleurostigma",2,1,0,0,NA,0.208333333333333
"Parupeneus porphyreus",NA,1,0,NA,0,0.111111111111111
"Parupeneus spilurus",3,1,0,0,0,0.216666666666667
"Patagonotothen cornucola",NA,2,0,0,0,0.166666666666667
"Patagonotothen guntheri",NA,2,0,0,0,0.166666666666667
"Patagonotothen tessellata",NA,2,0,0,0,0.166666666666667
"Patagonotothen wiltoni",NA,2,0,0,0,0.166666666666667
"Pelates octolineatus",0,NA,0,0,0,0
"Pelates quadrilineatus",2,NA,0,0,0,0.125
"Pelsartia humeralis",NA,NA,0,0,0,0
"Pempheris adspersa",NA,NA,0,0,0,0
"Pempheris adusta",NA,NA,0,2,0,0.333333333333333
"Pempheris affinis",NA,NA,0,0,0,0
"Pempheris analis",NA,NA,0,0,0,0
"Pempheris compressa",NA,NA,0,0,0,0
"Pempheris klunzingeri",NA,NA,0,0,0,0
"Pempheris mangula",NA,NA,0,0,0,0
"Pempheris molucca",NA,NA,0,0,0,0
"Pempheris multiradiata",NA,NA,0,0,0,0
"Pempheris ornata",NA,NA,0,0,0,0
"Pempheris oualensis",2,NA,0,0,0,0.125
"Pempheris schomburgkii",NA,NA,0,0,0,0
"Pempheris schwenkii",NA,NA,0,0,0,0
"Pempheris vanicolensis",NA,NA,0,0,0,0
"Pentaceropsis recurvirostris",3,NA,0,0,0,0.1875
"Pentapodus aureofasciatus",NA,2,0,0,0,0.166666666666667
"Pentapodus caninus",1,2,0,0,0,0.183333333333333
"Pentapodus emeryii",1,2,0,0,0,0.183333333333333
"Pentapodus paradiseus",1,2,0,0,0,0.183333333333333
"Pentapodus porosus",1,2,0,0,0,0.183333333333333
"Pentapodus trivittatus",1,2,0,0,0,0.183333333333333
"Pentapodus vitta",1,2,0,0,0,0.183333333333333
"Pervagor alternans",NA,NA,0,0,0,0
"Pervagor aspricaudus",NA,NA,0,0,0,0
"Pervagor janthinosoma",NA,NA,0,0,0,0
"Pervagor marginalis",NA,NA,0,0,0,0
"Pervagor melanocephalus",2,NA,0,0,0,0.125
"Petroscirtes breviceps",NA,NA,0,0,0,0
"Petroscirtes fallax",NA,NA,0,0,0,0
"Petroscirtes lupus",NA,NA,0,0,0,0
"Petroscirtes mitratus",NA,NA,0,0,0,0
"Phanerodon atripes",NA,NA,0,0,0,0
"Pholidapus dybowskii",NA,NA,0,0,0,0
"Pholidichthys leucotaenia",0,NA,0,0,0,0
"Pholis crassispina",NA,NA,0,0,0,0
"Pholis gunnellus",0,NA,0,0,0,0
"Phyllogobius platycephalops",NA,3,0,0,0,0.25
"Pictichromis paccagnellae",0,NA,0,0,0,0
"Pictichromis porphyrea",NA,NA,0,0,0,0
"Pictilabrus laticlavius",NA,3,0,0,0,0.25
"Pictilabrus viridis",NA,3,0,0,0,0.25
"Pinguipes brasilianus",0,NA,0,0,0,0
"Pinguipes chilensis",0,NA,0,0,0,0
"Plagiotremus azaleus",NA,NA,0,0,0,0
"Plagiotremus ewaensis",NA,NA,0,0,0,0
"Plagiotremus goslinei",NA,NA,NA,NA,0,0
"Plagiotremus laudandus",NA,NA,0,NA,0,0
"Plagiotremus phenax",NA,NA,0,0,0,0
"Plagiotremus rhinorhynchos",NA,NA,0,0,0,0
"Plagiotremus tapeinosoma",NA,NA,0,0,0,0
"Plagiotremus townsendi",NA,NA,0,0,0,0
"Platax batavianus",NA,0,0,0,0,0
"Platax boersii",NA,0,0,0,0,0
"Platax orbicularis",2,0,2,0,0,0.3
"Platax pinnatus",2,0,0,0,0,0.1
"Platax teira",2,0,0,0,NA,0.125
"Platycephalus bassensis",3,2,0,0,0,0.283333333333333
"Platycephalus endrachtensis",NA,2,0,0,0,0.166666666666667
"Platycephalus fuscus",3,2,0,0,NA,0.354166666666667
"Platycephalus laevigatus",NA,2,0,0,0,0.166666666666667
"Platycephalus richardsoni",3,2,0,0,NA,0.354166666666667
"Platycephalus speculator",0,NA,0,0,0,0
"Platygillellus rubellulus",NA,NA,0,0,0,0
"Plectorhinchus albovittatus",NA,1,NA,NA,0,0.166666666666667
"Plectorhinchus caeruleonothus",NA,NA,0,0,0,0
"Plectorhinchus chaetodonoides",2,1,NA,NA,0,0.277777777777778
"Plectorhinchus chrysotaenia",NA,1,0,0,0,0.0833333333333333
"Plectorhinchus diagrammus",3,1,2,NA,0,0.520833333333333
"Plectorhinchus flavomaculatus",3,1,0,0,0,0.216666666666667
"Plectorhinchus gaterinus",3,1,0,0,NA,0.270833333333333
"Plectorhinchus gibbosus",3,1,0,0,NA,0.270833333333333
"Plectorhinchus lessonii",NA,1,0,0,0,0.0833333333333333
"Plectorhinchus lineatus",2,1,NA,NA,0,0.277777777777778
"Plectorhinchus multivittatus",3,1,0,0,0,0.216666666666667
"Plectorhinchus picus",3,1,0,0,0,0.216666666666667
"Plectorhinchus polytaenia",3,1,NA,NA,0,0.361111111111111
"Plectorhinchus schotaf",3,1,0,0,NA,0.270833333333333
"Plectorhinchus vittatus",NA,1,0,0,0,0.0833333333333333
"Plectranthias nanus",NA,3,0,0,0,0.25
"Plectroglyphidodon dickii",2,NA,0,0,0,0.125
"Plectroglyphidodon flaviventris",NA,NA,0,0,0,0
"Plectroglyphidodon imparipennis",0,NA,0,0,0,0
"Plectroglyphidodon johnstonianus",0,NA,0,0,0,0
"Plectroglyphidodon lacrymatus",0,NA,0,0,0,0
"Plectroglyphidodon leucozonus",0,NA,0,0,0,0
"Plectroglyphidodon phoenixensis",0,NA,0,0,0,0
"Plectropomus areolatus",2,3,0,0,0,0.3
"Plectropomus laevis",3,3,0,0,NA,0.4375
"Plectropomus leopardus",3,3,2,0,NA,0.6875
"Plectropomus maculatus",3,3,2,0,NA,0.6875
"Plectropomus oligacanthus",2,3,0,0,0,0.3
"Plectropomus pessuliferus",3,3,0,0,NA,0.4375
"Pleurosicya elongata",NA,3,0,0,0,0.25
"Pleurosicya mossambica",NA,3,0,0,0,0.25
"Plotosus canius",3,0,0,0,0,0.15
"Plotosus japonicus",NA,NA,0,0,0,0
"Plotosus lineatus",3,0,0,0,0,0.15
"Pogonoperca punctata",2,3,0,0,0,0.3
"Pollachius pollachius",3,0,0,0,NA,0.1875
"Pollachius virens",4,0,0,0,NA,0.25
"Polysteganus praeorbitalis",3,3,0,0,0,0.35
"Polysteganus undulosus",2,3,0,0,NA,0.375
"Pomacanthus arcuatus",2,2,0,0,0,0.233333333333333
"Pomacanthus imperator",2,2,0,0,0,0.233333333333333
"Pomacanthus maculosus",3,2,0,0,0,0.283333333333333
"Pomacanthus navarchus",1,2,0,0,0,0.183333333333333
"Pomacanthus paru",2,2,0,0,0,0.233333333333333
"Pomacanthus semicirculatus",2,2,0,0,0,0.233333333333333
"Pomacanthus sexstriatus",1,2,0,0,0,0.183333333333333
"Pomacanthus xanthometopon",3,2,0,0,0,0.283333333333333
"Pomacanthus zonipectus",1,2,0,0,0,0.183333333333333
"Pomacentrus adelus",NA,NA,0,0,0,0
"Pomacentrus albimaculus",NA,NA,0,0,0,0
"Pomacentrus alexanderae",NA,NA,0,0,0,0
"Pomacentrus alleni",NA,NA,0,0,0,0
"Pomacentrus amboinensis",NA,NA,0,0,0,0
"Pomacentrus aurifrons",NA,NA,0,0,0,0
"Pomacentrus auriventris",NA,NA,0,0,0,0
"Pomacentrus australis",NA,NA,0,0,0,0
"Pomacentrus baenschi",NA,NA,0,0,0,0
"Pomacentrus bankanensis",NA,NA,0,0,0,0
"Pomacentrus brachialis",NA,NA,0,0,0,0
"Pomacentrus burroughi",NA,NA,0,0,0,0
"Pomacentrus caeruleus",0,NA,0,0,0,0
"Pomacentrus callainus",NA,NA,0,0,0,0
"Pomacentrus chrysurus",NA,NA,0,0,0,0
"Pomacentrus coelestis",NA,NA,0,0,0,0
"Pomacentrus cuneatus",NA,NA,0,0,0,0
"Pomacentrus grammorhynchus",0,NA,0,0,0,0
"Pomacentrus imitator",NA,NA,0,0,0,0
"Pomacentrus indicus",NA,NA,0,0,0,0
"Pomacentrus lepidogenys",4,NA,0,0,0,0.25
"Pomacentrus microspilus",NA,NA,0,0,0,0
"Pomacentrus milleri",NA,NA,0,0,0,0
"Pomacentrus moluccensis",NA,NA,0,0,0,0
"Pomacentrus nagasakiensis",NA,NA,0,0,0,0
"Pomacentrus nigromanus",0,NA,0,0,0,0
"Pomacentrus nigromarginatus",NA,NA,0,0,0,0
"Pomacentrus opisthostigma",NA,NA,0,0,0,0
"Pomacentrus pavo",2,NA,0,0,0,0.125
"Pomacentrus philippinus",NA,NA,0,0,0,0
"Pomacentrus reidi",NA,NA,0,0,0,0
"Pomacentrus simsiang",NA,NA,0,0,0,0
"Pomacentrus smithi",NA,NA,0,0,0,0
"Pomacentrus spilotoceps",NA,NA,0,0,0,0
"Pomacentrus sulfureus",NA,NA,0,0,0,0
"Pomacentrus trichrourus",0,NA,0,0,0,0
"Pomacentrus trilineatus",0,NA,0,0,0,0
"Pomacentrus tripunctatus",2,NA,0,0,0,0.125
"Pomacentrus vaiuli",NA,NA,0,0,0,0
"Pomacentrus wardi",NA,NA,0,0,0,0
"Pomachromis fuscidorsalis",NA,NA,0,0,0,0
"Pomachromis richardsoni",0,NA,0,0,0,0
"Pomadasys incisus",2,1,0,0,0,0.166666666666667
"Pomatomus saltatrix",4,3,2,2,NA,1
"Pomatoschistus minutus",0,NA,0,0,0,0
"Pomatoschistus pictus",NA,3,NA,NA,0,0.5
"Porichthys notatus",1,NA,0,0,0,0.0625
"Praealticus natalis",NA,NA,0,0,0,0
"Premnas biaculeatus",NA,NA,0,0,0,0
"Priacanthus blochii",NA,2,0,0,0,0.166666666666667
"Priacanthus hamrur",2,2,0,0,0,0.233333333333333
"Priolepis ascensionis",NA,3,0,0,0,0.25
"Prionotus miles",0,NA,0,0,0,0
"Prionurus laticlavius",NA,1,0,0,0,0.0833333333333333
"Prionurus maculatus",NA,1,0,0,0,0.0833333333333333
"Prionurus microlepidotus",NA,1,0,0,0,0.0833333333333333
"Prionurus punctatus",NA,1,0,0,0,0.0833333333333333
"Prionurus scalprum",NA,1,0,0,0,0.0833333333333333
"Pristiapogon exostigma",NA,2,0,0,0,0.166666666666667
"Pristiapogon fraenatus",0,NA,0,0,0,0
"Pristiapogon kallopterus",NA,2,0,0,0,0.166666666666667
"Pristicon trimaculatus",NA,2,0,0,0,0.166666666666667
"Prognathodes aculeatus",NA,NA,0,0,0,0
"Prognathodes falcifer",NA,NA,0,0,0,0
"Prolatilus jugularis",3,NA,0,0,0,0.1875
"Psammoperca waigiensis",3,NA,0,0,NA,0.25
"Pseudanthias bicolor",0,NA,0,0,0,0
"Pseudanthias dispar",NA,3,0,0,0,0.25
"Pseudanthias evansi",0,NA,0,0,0,0
"Pseudanthias hiva",NA,3,0,0,0,0.25
"Pseudanthias huchtii",NA,3,0,0,0,0.25
"Pseudanthias hypselosoma",NA,3,0,0,0,0.25
"Pseudanthias ignitus",NA,3,0,0,0,0.25
"Pseudanthias lori",NA,3,0,0,0,0.25
"Pseudanthias mooreanus",NA,3,0,0,0,0.25
"Pseudanthias olivaceus",NA,3,0,0,0,0.25
"Pseudanthias pascalus",NA,3,0,0,0,0.25
"Pseudanthias pictilis",NA,3,0,0,0,0.25
"Pseudanthias pleurotaenia",NA,3,0,0,0,0.25
"Pseudanthias regalis",NA,3,0,0,0,0.25
"Pseudanthias rubrizonatus",NA,3,0,0,0,0.25
"Pseudanthias squamipinnis",2,3,0,0,0,0.3
"Pseudanthias taeniatus",NA,3,0,0,0,0.25
"Pseudanthias tuka",NA,3,0,0,0,0.25
"Pseudobalistes flavimarginatus",3,1,0,0,0,0.216666666666667
"Pseudobalistes fuscus",3,1,0,0,0,0.216666666666667
"Pseudobalistes naufragium",NA,1,0,0,0,0.0833333333333333
"Pseudoblennius cottoides",NA,0,0,0,0,0
"Pseudocaranx dentex",3,3,2,0,NA,0.6875
"Pseudocaranx georgianus",NA,NA,NA,NA,NA,NA
"Pseudocaranx wrighti",1,1,0,0,0,0.116666666666667
"Pseudocheilinops ataenia",0,NA,0,0,0,0
"Pseudocheilinus evanidus",NA,3,0,0,0,0.25
"Pseudocheilinus hexataenia",NA,3,0,0,0,0.25
"Pseudocheilinus ocellatus",NA,3,0,0,0,0.25
"Pseudocheilinus octotaenia",NA,3,0,0,0,0.25
"Pseudocheilinus tetrataenia",NA,3,0,0,0,0.25
"Pseudochromis ammeri",NA,NA,0,0,0,0
"Pseudochromis bitaeniatus",NA,NA,0,0,0,0
"Pseudochromis cyanotaenia",NA,NA,0,0,0,0
"Pseudochromis elongatus",NA,NA,0,0,0,0
"Pseudochromis flavivertex",NA,NA,0,0,0,0
"Pseudochromis fridmani",NA,NA,0,0,0,0
"Pseudochromis fuscus",NA,NA,0,0,0,0
"Pseudochromis marshallensis",NA,NA,0,0,0,0
"Pseudochromis olivaceus",NA,NA,0,0,0,0
"Pseudochromis pesi",NA,NA,0,0,0,0
"Pseudochromis springeri",NA,NA,0,0,0,0
"Pseudochromis wilsoni",NA,NA,0,0,0,0
"Pseudocoris aurantiofasciata",NA,3,0,0,0,0.25
"Pseudocoris bleekeri",NA,3,0,0,0,0.25
"Pseudocoris yamashiroi",0,NA,0,0,0,0
"Pseudodax moluccanus",2,3,0,0,0,0.3
"Pseudojuloides atavai",NA,3,0,0,0,0.25
"Pseudojuloides cerasinus",NA,3,0,0,0,0.25
"Pseudojuloides elongatus",NA,3,0,0,0,0.25
"Pseudolabrus biserialis",NA,3,0,0,0,0.25
"Pseudolabrus fuentesi",NA,3,0,0,0,0.25
"Pseudolabrus guentheri",2,3,0,0,0,0.3
"Pseudolabrus luculentus",NA,3,0,NA,0,0.333333333333333
"Pseudolabrus miles",NA,3,0,0,0,0.25
"Pseudolabrus rubicundus",NA,3,0,0,0,0.25
"Pseudolabrus semifasciatus",NA,3,0,0,0,0.25
"Pseudolabrus sieboldi",NA,3,0,0,0,0.25
"Pseudopercis semifasciata",3,2,0,0,NA,0.354166666666667
"Pseudophycis bachus",4,1,0,0,NA,0.333333333333333
"Pseudophycis barbata",2,1,0,0,0,0.166666666666667
"Pseudotolithus senegalensis",2,2,0,0,NA,0.291666666666667
"Pseudupeneus grandisquamis",NA,1,0,NA,0,0.111111111111111
"Pseudupeneus maculatus",3,1,0,0,0,0.216666666666667
"Pseudupeneus prayensis",3,2,0,0,0,0.283333333333333
"Psilotris boehlkei",NA,3,0,0,0,0.25
"Pteragogus aurigarius",NA,3,0,0,0,0.25
"Pteragogus cryptus",0,NA,0,0,0,0
"Pteragogus enneacanthus",NA,3,0,0,0,0.25
"Pteragogus flagellifer",NA,3,0,0,NA,0.333333333333333
"Pterapogon kauderni",0,NA,0,0,0,0
"Ptereleotris calliura",NA,NA,NA,NA,0,0
"Ptereleotris evides",NA,NA,0,0,0,0
"Ptereleotris hanae",NA,NA,0,0,0,0
"Ptereleotris heteroptera",NA,NA,0,0,0,0
"Ptereleotris microlepis",NA,NA,0,0,0,0
"Ptereleotris monoptera",NA,NA,0,0,0,0
"Ptereleotris zebra",NA,NA,0,0,0,0
"Pterocaesio chrysozona",3,NA,0,2,0,0.4375
"Pterocaesio digramma",3,NA,0,0,0,0.1875
"Pterocaesio marri",2,NA,0,1,0,0.25
"Pterocaesio pisang",3,NA,0,2,0,0.4375
"Pterocaesio randalli",2,NA,0,0,0,0.125
"Pterocaesio tessellata",3,NA,0,0,0,0.1875
"Pterocaesio tile",3,NA,0,2,0,0.4375
"Pterocaesio trilineata",1,NA,0,2,0,0.3125
