"SurveyID","nb_species","aesthe_survey_pres","aesthe_survey_abund","aesthe_SR_survey","nb_sp_pos_survey","nb_sp_neg_survey"
"912347482",76,2960.25450598777,2908.72681958722,2870.97236507783,29,47
"912347483",78,2762.9152251214,2813.76604240502,2886.25582696583,26,52
"912347484",82,2874.06277696577,1509.99492003846,2915.91045786314,32,50
"912347485",75,2785.66668085582,2299.83583526497,2863.21031780169,21,54
"912347486",79,3144.98310052785,2620.3674366364,2893.78092561085,28,51
"912347487",53,2843.50742738628,2973.90704317065,2667.061866114,17,36
"912347488",78,3036.80325629611,2374.41365111143,2886.25582696583,27,51
"912347489",62,2975.62091365113,2450.78506276488,2753.94837323248,21,41
"912347490",38,2561.54177542558,1958.72075704349,2491.71993967651,16,22
"912347491",61,2376.56162885009,2042.59342920291,2744.81051624266,16,45
"912347497",55,2172.41522223248,1772.91845588034,2687.33120998132,23,32
"912347498",46,2225.8618539629,2309.9143902376,2590.94954296761,21,25
"912347499",48,2450.65417155897,1992.31072117231,2613.58673801098,21,27
"912347500",48,2237.0250982335,2172.63726390497,2613.58673801098,18,30
"912347501",42,2372.50803002591,2299.3805029399,2543.21752514954,18,24
"912347502",23,2029.54039036182,2129.12230194447,2248.68783741607,10,13
"912347503",39,2340.45999335005,2017.38644447237,2504.98447234734,19,20
"912347504",45,2480.83571492806,2450.94802008887,2579.33597919865,22,23
"912347505",34,2404.60375958742,2239.27513650763,2435.71163614839,9,25
"912347506",100,3594.54710819711,4155.76040400685,3036.61979185145,39,61
"912347507",85,3108.68360277585,4014.02374405876,2937.40494579778,29,56
"912347508",70,3192.54712523928,3559.01580917161,2823.11677003184,30,40
"912347509",57,3044.43901747849,3487.76320000778,2707.02236739438,20,37
"912347510",55,3087.73221303924,3106.64432582744,2687.33120998132,21,34
"912347511",70,3344.67288649159,3279.97045579508,2823.11677003184,30,40
"912347512",72,3087.16718414167,3723.44989647805,2839.4193288992,27,45
"912347519",66,2601.8583556692,2417.71277657149,2789.3669207067,28,38
"912347524",72,3093.98144157458,3056.82892368662,2839.4193288992,27,45
"912347525",66,2908.88443792035,2865.04730724598,2789.3669207067,22,44
"912347548",111,3080.13027182338,2466.82900861355,3102.08949329874,39,72
"912347549",62,2486.60555740985,1777.04037031325,2753.94837323248,26,36
"912347553",44,2504.44834028656,1972.85729010957,2567.51523707907,18,26
"912347554",39,2583.79908229061,2258.01927672501,2504.98447234734,16,23
"912347555",44,2178.7796775082,1922.53340480595,2567.51523707907,18,26
"912347556",42,2388.61648075379,2035.53891487256,2543.21752514954,21,21
"912347557",52,2380.73060494352,1943.05574729368,2656.6981055205,24,28
"912347558",55,2501.63151988594,1911.59767092919,2687.33120998132,22,33
"912347559",62,3378.611003006,4500.25963705746,2753.94837323248,21,41
"912347560",55,3002.01287449429,3482.19726409548,2687.33120998132,24,31
"912347569",62,2087.55258957754,1773.10530196031,2753.94837323248,20,42
"912347570",51,2230.75508610884,2095.83995979635,2646.17454577679,14,37
"912347586",56,2601.30447628987,1680.75590730123,2697.24673169728,19,37
"912347587",50,2733.79032135478,2417.88573894813,2635.48551585152,20,30
"912347628",50,2440.90318547728,1880.40348216274,2635.48551585152,19,31
"912347629",65,2843.62079034137,2850.33312062163,2780.67589681985,27,38
"912347630",45,2419.88195806912,2415.12338452604,2579.33597919865,14,31
"912347639",49,2552.24977326024,2151.88268208482,2624.62502504328,16,33
"912347652",74,2855.97103230936,2531.00108372968,2855.36548874306,28,46
"912347653",79,3782.46529536878,3634.42243618388,2893.78092561085,29,50
"912347658",48,2523.06507755491,2107.55607053803,2613.58673801098,16,32
"912347659",47,2991.62470729519,2327.49957871706,2602.36394728806,16,31
"912347660",38,2418.18903940248,2358.68860886207,2491.71993967651,14,24
"912347669",39,2448.64066613998,2201.64318757253,2504.98447234734,15,24
"912347682",71,2928.42036563421,2873.15888551602,2831.31372136695,30,41
"912347683",73,3592.99536969114,3013.53042586126,2847.4358582506,31,42
"912347686",66,2531.36794354441,2519.14717435077,2789.3669207067,22,44
"912347687",64,2649.73271204449,2306.90373806692,2771.87783482774,22,42
"912347693",46,2297.1219816547,2231.28087965448,2590.94954296761,17,29
"912347694",60,2376.47787345025,2433.46376861627,2735.5526890818,18,42
"912347703",57,2401.53096363933,2258.47519993189,2707.02236739438,18,39
"912347714",67,2432.85046392976,2356.81110507859,2797.95380131742,33,34
"912347720",38,2493.59461942624,2575.26915412137,2491.71993967651,16,22
"912347721",50,2423.39930651627,2170.42863390031,2635.48551585152,16,34
"912347726",43,2704.80100544501,2264.60253840326,2555.47878346624,17,26
"912347733",52,2736.30846218504,2180.6197427484,2656.6981055205,22,30
"912347742",57,2524.09476881184,2472.81535232648,2707.02236739438,23,34
"912347743",57,2758.83338253656,3079.36785561933,2707.02236739438,24,33
"912347744",40,2304.24749801241,2281.88454415578,2517.98110851286,12,28
"912347745",57,2641.68925760218,2595.25634640434,2707.02236739438,17,40
"912347764",62,2411.4276370316,2136.73867750469,2753.94837323248,28,34
"912347765",65,2627.81219587372,2119.21328399192,2780.67589681985,21,44
"912347766",65,3184.75598737286,3103.6813492773,2780.67589681985,26,39
"912347767",65,2830.47602637027,2343.74094177351,2780.67589681985,26,39
"912347768",65,2413.31001039306,1730.52469791587,2780.67589681985,22,43
"912347769",74,2333.04386272064,2352.6445254308,2855.36548874306,27,47
"912347770",64,3006.98617229402,3156.61419140105,2771.87783482774,27,37
"912347771",64,2693.25680720865,2402.74898336602,2771.87783482774,26,38
"912347772",76,3077.73517760626,3235.14792788294,2870.97236507783,35,41
"912347773",79,2354.65148607252,2019.09926356353,2893.78092561085,27,52
"912347774",59,2372.62629458334,2008.8822600581,2726.17127719361,27,32
"912347775",76,2538.44160586693,2376.28583737865,2870.97236507783,27,49
"912347776",67,2548.4796065801,2460.62773696699,2797.95380131742,27,40
"912347777",81,2766.7263621458,2331.65998712116,2908.60658576875,37,44
"912347778",76,2832.0453331183,2684.63222137132,2870.97236507783,29,47
"912347779",77,2710.12759130126,1801.67748710313,2878.65357631343,24,53
"912347780",79,3124.48017750739,1813.48394397472,2893.78092561085,27,52
"912347781",59,2254.17132455043,2417.41545793208,2726.17127719361,22,37
"912347782",66,2285.2042227476,1878.16510916891,2789.3669207067,22,44
"912347783",56,2261.8148235947,1802.56133576144,2697.24673169728,17,39
"912347784",58,2273.9981883784,2084.51057251084,2716.66249357165,21,37
"912347785",60,2184.74070595205,1266.4935809139,2735.5526890818,18,42
"912347786",44,2207.26363291221,1545.88458529794,2567.51523707907,18,26
"912347787",42,2325.67155779329,1797.12533871331,2543.21752514954,16,26
"912347788",72,2627.27988009725,1939.04987825134,2839.4193288992,28,44
"912347789",59,2815.96147295196,2067.50849288498,2726.17127719361,25,34
"912347790",75,2868.43522340955,2933.74760473851,2863.21031780169,31,44
"912347791",83,3259.69014120661,3239.97151965948,2923.1438046077,40,43
"912347792",74,2590.56916537687,2457.40274881762,2855.36548874306,27,47
"912347793",93,3112.06362368252,2807.26100634169,2991.90921350397,40,53
"912347794",75,2795.27051752173,2305.8038580248,2863.21031780169,25,50
"912347795",30,2215.26766684178,1796.04905067501,2374.18906024059,9,21
"912347828",8,1758.33105151379,1626.34882135157,1812.11073017574,2,6
"912347829",4,1481.85201631946,1323.64253823482,1572.73281143487,1,3
"912347830",3,1439.8353651524,1333.6342504277,1482.92019466158,1,2
"912347831",4,1466.22361533402,1343.59464404924,1572.73281143487,0,4
"912347834",12,1558.84534680763,949.794537700899,1968.69006049611,2,10
"912347835",9,1631.68511664538,1196.7920279878,1856.26587460569,2,7
"912347836",6,1592.6402510709,1436.08553701005,1708.62817714657,1,5
"912347837",10,1654.73466493952,1327.76508114613,1896.67490607898,3,7
"912347838",9,1648.73614499634,1437.41413503184,1856.26587460569,3,6
"912347839",3,1423.61669099069,1457.71411938187,1482.92019466158,1,2
"912347840",5,1485.05523636953,1184.22351669422,1646.12614877363,0,5
"912347842",5,1489.5014226738,1095.33531720544,1646.12614877363,0,5
"912347843",3,1420.88006076079,1464.70177384509,1482.92019466158,0,3
"912347852",9,1800.1508693893,1730.78847237105,1856.26587460569,2,7
"912347853",18,1792.48189929813,1757.23751225673,2138.79896507223,2,16
"912347854",14,1745.30179745972,1697.05531548093,2031.70713799962,2,12
"912347855",11,1783.04693288898,1608.01118490128,1933.98659929558,2,9
"912347856",6,1678.12854294157,1618.7698802997,1708.62817714657,2,4
"912347858",12,1794.70401064623,1886.42032475821,1968.69006049611,2,10
"912347859",8,1764.53440510733,1718.21208228802,1812.11073017574,2,6
"912347860",13,1839.64936475062,1731.0897014598,2001.16379457045,3,10
"912347861",8,1726.77618139025,1688.09016311241,1812.11073017574,2,6
"912347862",11,1739.7362958183,1813.66765568455,1933.98659929558,3,8
"912347863",9,1791.77104481041,1762.39491673849,1856.26587460569,2,7
"912347864",9,1789.0180088497,1752.05939713372,1856.26587460569,3,6
"912347865",8,1736.45846317433,1724.75816006322,1812.11073017574,2,6
"912347866",8,1764.53440510733,1686.59274114504,1812.11073017574,2,6
"912347867",11,1877.13107021375,1753.92587543678,1933.98659929558,3,8
"912349127",14,1638.21656518473,1054.19647198193,2031.70713799962,2,12
"912349128",12,1693.7753920408,1257.74755920213,1968.69006049611,3,9
"912349129",14,1673.53554119568,1375.20871851184,2031.70713799962,3,11
"912349130",8,1621.83730757546,1358.56059005251,1812.11073017574,2,6
"912349131",7,1675.73440998474,1607.7748221273,1763.32076508842,3,4
"912349132",12,1724.93724662641,1476.00034081303,1968.69006049611,3,9
"912349133",14,1796.40630458617,1594.71082768914,2031.70713799962,4,10
"912349134",16,1739.60327888862,1325.39661644177,2087.92318348224,3,13
"912349135",14,1828.76798898639,1847.48348171697,2031.70713799962,5,9
"912349136",15,1847.77107149331,1911.10813679496,2060.56118614118,4,11
"912349137",14,1850.35661619563,1922.0889962132,2031.70713799962,4,10
"912349138",13,1829.93945627201,1347.45015975453,2001.16379457045,4,9
"912349139",13,1763.32429955956,1548.37299787002,2001.16379457045,4,9
"912349140",13,1739.56009698044,1509.9730567608,2001.16379457045,4,9
"912349141",13,1730.71786702041,1316.17196708104,2001.16379457045,3,10
"912349142",10,1699.19986479021,1263.44603586618,1896.67490607898,3,7
"912349143",14,1836.14603718107,1868.4571288877,2031.70713799962,5,9
"912349144",16,1841.68912368449,1750.69607430028,2087.92318348224,3,13
"912349145",9,1737.23789515974,1692.91640491098,1856.26587460569,3,6
"912349146",11,1802.48274815601,1914.53864153736,1933.98659929558,5,6
"912349147",14,1726.59583356963,1517.80480197677,2031.70713799962,3,11
"912349148",15,1724.31677932692,1382.50816244866,2060.56118614118,3,12
"912349149",7,1705.4811037157,1685.16090158081,1763.32076508842,2,5
"912349150",9,1760.77190520823,1689.39867657624,1856.26587460569,4,5
"912349151",9,1734.63857873933,1484.7982206236,1856.26587460569,2,7
"912349152",10,1795.77609854386,1755.73176109916,1896.67490607898,2,8
"912349153",11,1741.89025987346,1378.23136373115,1933.98659929558,3,8
"912349154",11,1739.28802732334,1376.06630055081,1933.98659929558,3,8
"912349155",13,1801.47030798168,1426.83715658901,2001.16379457045,3,10
"912349156",11,1683.55550891132,1446.20137159579,1933.98659929558,3,8
"912349157",13,1765.19536274345,1695.0266179496,2001.16379457045,4,9
"912349158",14,1791.28270164644,2013.93543105928,2031.70713799962,4,10
"912349159",15,1801.30214709391,1723.09725960715,2060.56118614118,5,10
"912349160",14,1826.13922965089,1691.99283496972,2031.70713799962,4,10
"912349161",8,1673.7857371218,1355.97642235028,1812.11073017574,3,5
"912349162",8,1655.89461452586,1521.16768498822,1812.11073017574,2,6
"912349163",4,1568.69264005966,1562.68340262163,1572.73281143487,2,2
"912349164",5,1629.90482599211,1684.62773462721,1646.12614877363,1,4
"912349165",11,1680.07424234573,1526.15791114807,1933.98659929558,3,8
"912349166",13,1737.54207458708,1533.78302051001,2001.16379457045,3,10
"912349167",11,1699.28899990782,1298.44745762993,1933.98659929558,3,8
"912349168",13,1694.59161525363,1471.12166189693,2001.16379457045,3,10
"912349169",12,1772.65264110005,1294.89776800411,1968.69006049611,4,8
"912349170",14,1728.23893715652,1463.5958529784,2031.70713799962,4,10
"912349171",13,1703.54224715194,1462.4812101462,2001.16379457045,5,8
"912349172",12,1783.96066950764,1534.31069606847,1968.69006049611,4,8
"912349173",2,1363.86032653284,1357.07552586102,1364.97646362037,1,1
"912349174",4,1516.03025468959,1565.4248710839,1572.73281143487,1,3
"912349175",21,1750.54311176133,1193.23652979098,2207.26116887512,8,13
"912349176",17,1774.53675269462,1371.8188712954,2113.95669457394,5,12
"912349177",17,1794.83946962575,1373.01116750019,2113.95669457394,5,12
"912349178",18,1752.5666377424,1507.28476203508,2138.79896507223,7,11
"912349179",24,1753.08863127957,1114.99822838325,2268.33468283819,5,19
"912349180",20,1682.76310855262,1398.49446392666,2185.35845629437,7,13
"912349181",22,1691.48864578752,1221.4881979045,2228.3491786518,5,17
"912349182",19,1867.12577860687,1494.43404620889,2162.56636020013,5,14
"912349183",17,1864.96169751944,1713.12392094633,2113.95669457394,5,12
"912349184",18,1832.34773603941,1630.32075425334,2138.79896507223,4,14
"912349185",12,1783.34427403437,1523.53795043696,1968.69006049611,3,9
"912349187",6,1616.61325276706,1463.89304836064,1708.62817714657,2,4
"912349188",16,1779.2882417509,1334.87814136732,2087.92318348224,4,12
"912349189",18,1835.1372852963,1535.34812633646,2138.79896507223,5,13
"912349190",12,1864.24047043875,1797.32511738622,1968.69006049611,3,9
"912349191",12,1827.34660887365,1699.45759504275,1968.69006049611,3,9
"912349192",9,1699.12522293093,1606.4513294488,1856.26587460569,3,6
"912349193",12,1785.32513252296,1625.4820934396,1968.69006049611,4,8
"912349194",7,1588.71487588233,1572.71240641151,1763.32076508842,1,6
"912349195",6,1562.79115968992,1551.56278651226,1708.62817714657,1,5
"912349196",4,1502.85167529139,1537.55092546968,1572.73281143487,0,4
"912349197",5,1546.61530445321,1560.38795603981,1646.12614877363,1,4
"912349198",7,1595.73986206206,1664.99465438643,1763.32076508842,2,5
"912349199",7,1620.43783308067,1706.15520793773,1763.32076508842,2,5
"912349200",8,1675.88781761181,1561.33499943831,1812.11073017574,3,5
"912349201",6,1621.06760426541,1546.40430837818,1708.62817714657,2,4
"912349202",7,1605.81623603874,1481.04855024982,1763.32076508842,3,4
"912349203",6,1612.23767771791,1608.88118427663,1708.62817714657,2,4
"912349205",3,1423.00921718486,1408.77948973186,1482.92019466158,1,2
"912349206",14,1866.64266096952,1722.4873176529,2031.70713799962,4,10
"912349207",13,1799.99071726571,1588.69278816308,2001.16379457045,3,10
"912349208",18,1828.54118936208,1578.5094833801,2138.79896507223,4,14
"912349209",17,1765.03809568548,1608.85503765737,2113.95669457394,4,13
"912349210",14,1879.2909119669,1956.91170154829,2031.70713799962,4,10
"912349211",14,1859.58047689622,1787.20369139231,2031.70713799962,5,9
"912349212",16,1822.71628411873,1758.3903423995,2087.92318348224,4,12
"912349213",18,1835.9429355999,1866.21727861599,2138.79896507223,4,14
"912349214",13,1873.92963203055,1728.51979304399,2001.16379457045,4,9
"912349215",13,1891.14823525183,1880.27539360073,2001.16379457045,5,8
"912349216",18,1800.29546850018,1581.96842552207,2138.79896507223,3,15
"912349217",11,1749.76377793435,1437.66263630482,1933.98659929558,3,8
"912349218",19,1768.25903744361,1501.39477895815,2162.56636020013,5,14
"912349219",21,1755.84874531056,1453.03695315561,2207.26116887512,4,17
"912349220",11,1790.0728253553,1696.11057017428,1933.98659929558,4,7
"912349221",11,1731.31792651301,1191.67112095165,1933.98659929558,3,8
"912349222",12,1808.81757348356,1702.61086040537,1968.69006049611,4,8
"912349224",13,1848.65072461954,1839.9346777044,2001.16379457045,3,10
"912349225",14,1874.21527488064,1685.0222839622,2031.70713799962,3,11
"912349226",11,1869.37451793812,1860.97354191644,1933.98659929558,3,8
"912349227",13,1874.06656622635,1767.63491867752,2001.16379457045,3,10
"912349228",11,1715.78286510275,1414.82105481,1933.98659929558,3,8
"912349229",14,1845.85371851589,1943.02979346674,2031.70713799962,4,10
"912349230",15,1909.59229599897,1807.55376368142,2060.56118614118,4,11
"912349231",13,1856.84002910859,1827.37867069696,2001.16379457045,3,10
"912349232",21,1813.6894446201,1703.48495906213,2207.26116887512,5,16
"912349233",15,1918.70216911331,1971.42357460922,2060.56118614118,5,10
"912349234",10,1770.76355669695,1649.39242945091,1896.67490607898,4,6
"912349235",10,1840.48864337977,1820.77747229404,1896.67490607898,3,7
"912349236",17,1763.814928311,1491.1058996215,2113.95669457394,4,13
"912349237",13,1795.90799635709,1651.89366666602,2001.16379457045,3,10
"912349238",13,1776.63155973725,1731.71192037265,2001.16379457045,4,9
"912349239",11,1732.32702422408,1537.19043271027,1933.98659929558,3,8
"912349240",10,1729.3043636069,1297.34661080921,1896.67490607898,3,7
"912349241",12,1789.32928134272,1666.94729362083,1968.69006049611,3,9
"912349242",13,1873.92963203055,1882.89956392868,2001.16379457045,4,9
"912349243",10,1836.12539100906,1832.28260420262,1896.67490607898,4,6
"912349244",16,1876.23161934324,1692.63487046419,2087.92318348224,4,12
"912349245",17,1801.36109817432,1534.92115896509,2113.95669457394,3,14
"912349246",15,1899.10377626043,1696.17825846536,2060.56118614118,4,11
"912349247",19,1853.59340300517,1606.43623766296,2162.56636020013,4,15
"912349248",17,1845.57971143877,1799.60007628511,2113.95669457394,4,13
"912349249",16,1879.60110183208,1738.1344456007,2087.92318348224,4,12
"912349250",15,1801.42112645528,1578.02427352092,2060.56118614118,4,11
"912349251",13,1786.59285832334,1779.26627535605,2001.16379457045,4,9
"912349253",8,1765.37485360177,1721.66312810281,1812.11073017574,2,6
"912349254",9,1777.54669044752,1836.24838525106,1856.26587460569,2,7
"912349255",5,1650.28324376403,1816.82415454557,1646.12614877363,0,5
"912349258",9,1791.52474356062,1993.38235561531,1856.26587460569,1,8
"912349259",8,1729.24356694734,1781.98690918196,1812.11073017574,1,7
"912349264",9,1696.03270234764,1630.74085652464,1856.26587460569,2,7
"912349265",12,1747.47524748457,1512.21119114112,1968.69006049611,1,11
"912349266",10,1776.01475469573,1752.73913047624,1896.67490607898,2,8
"912349267",10,1683.28173165905,1571.18977071276,1896.67490607898,0,10
"912349268",9,1777.99876787184,1754.00357571069,1856.26587460569,2,7
"912349270",11,1761.90846741528,1865.45232536051,1933.98659929558,1,10
"912349272",6,1653.8961533709,1693.2704568714,1708.62817714657,1,5
"912349273",8,1694.00992042589,1489.67430385247,1812.11073017574,1,7
"912349274",6,1689.62232699943,1813.69754933903,1708.62817714657,0,6
"912349275",10,1701.91987194284,1331.91920773777,1896.67490607898,1,9
"912349277",9,1748.49579826114,1868.09728318129,1856.26587460569,1,8
"912349279",7,1693.0080196572,1370.7957631652,1763.32076508842,0,7
"912349280",10,1672.34613435,1651.27924073111,1896.67490607898,0,10
"912349281",8,1750.00542714546,1784.36090159372,1812.11073017574,0,8
"912349282",11,1711.95878330697,1671.176035124,1933.98659929558,0,11
"912349283",12,1671.76621198807,1290.12525996031,1968.69006049611,1,11
"912349284",12,1762.94992888529,1624.40754834016,1968.69006049611,3,9
"912349285",6,1653.8961533709,1617.12498245455,1708.62817714657,1,5
"912349286",8,1724.43928681746,1414.43707374901,1812.11073017574,2,6
"912349287",7,1702.5401794992,1440.49971777219,1763.32076508842,1,6
"912349288",10,1814.77026160174,1889.44541823683,1896.67490607898,2,8
"912349289",9,1702.30786088422,1363.74086896812,1856.26587460569,2,7
"912349290",5,1661.99189573918,1681.95118659895,1646.12614877363,0,5
"912349291",6,1697.91889604399,1766.38283655519,1708.62817714657,0,6
"912349292",5,1608.56638524722,1703.36012144854,1646.12614877363,1,4
"912349293",6,1721.77497995665,1782.79195759616,1708.62817714657,0,6
"912349294",5,1642.6200192731,1658.28915382188,1646.12614877363,1,4
"912349295",7,1677.63536853089,1266.08427777865,1763.32076508842,1,6
"912349296",9,1800.25481403123,1401.82815612104,1856.26587460569,3,6
"912349298",8,1762.68195250863,1779.09548495149,1812.11073017574,2,6
"912349299",7,1769.25625735609,1778.57914803184,1763.32076508842,2,5
"912349300",9,1635.39883776744,996.455635815012,1856.26587460569,0,9
"912349302",6,1685.74136438971,1751.75955999647,1708.62817714657,1,5
"912349303",7,1717.53224047466,1827.2082018933,1763.32076508842,2,5
"912349304",8,1795.87570790074,1757.4585899303,1812.11073017574,3,5
"912349305",5,1642.6200192731,1624.11612270109,1646.12614877363,1,4
"912349306",12,1842.20393249804,1865.56899134709,1968.69006049611,2,10
"912349308",11,1833.09162948014,1877.13491489848,1933.98659929558,2,9
"912349309",5,1652.50216632943,1730.61312757331,1646.12614877363,0,5
"912349310",6,1679.78399337103,1741.98883737298,1708.62817714657,1,5
"912349312",7,1603.53781610299,1351.6720589859,1763.32076508842,1,6
"912349313",5,1583.92345512963,1548.13181512878,1646.12614877363,1,4
"912349316",9,1566.94566506802,1179.34392437689,1856.26587460569,2,7
"912349317",8,1570.19660200331,1058.10563181886,1812.11073017574,1,7
"912349318",6,1594.83744289604,1578.79000968595,1708.62817714657,2,4
"912349319",11,1648.34834217381,1464.78804375837,1933.98659929558,4,7
"912349320",4,1542.07460496898,1522.87413775297,1572.73281143487,3,1
"912349321",12,1870.41008559125,1954.85077080408,1968.69006049611,4,8
"912349322",8,1840.34003826351,1777.46299904561,1812.11073017574,3,5
"912349323",13,1878.05400487909,1891.49544909576,2001.16379457045,4,9
"912349324",9,1794.23027474534,1761.46032805002,1856.26587460569,3,6
"912349325",10,1736.32126004848,1642.33440381023,1896.67490607898,2,8
"912349326",9,1793.91813116892,1705.9972044598,1856.26587460569,3,6
"912349327",15,1772.79716260539,1208.45788224941,2060.56118614118,5,10
"912349328",19,1879.52242024338,1618.12535055024,2162.56636020013,4,15
"912349329",9,1760.39671651577,1716.0897938727,1856.26587460569,3,6
"912349330",17,1729.91815654543,1521.0264600814,2113.95669457394,4,13
"912349331",10,1766.43930567591,1548.9351587453,1896.67490607898,3,7
"912349332",14,1724.71672593869,1427.71976289038,2031.70713799962,4,10
"912349333",10,1759.55326385174,1460.97244183698,1896.67490607898,3,7
"912349334",8,1775.49122791805,1704.23594433149,1812.11073017574,3,5
"912349335",12,1816.26840085792,1902.27978827303,1968.69006049611,4,8
"912349336",13,1846.50496771624,1619.99639743803,2001.16379457045,4,9
"912349337",12,1832.43687489895,1637.37895266524,1968.69006049611,3,9
"912349338",11,1756.91795195661,1550.68826392206,1933.98659929558,4,7
"912349339",17,1805.2578615496,1693.96380515681,2113.95669457394,5,12
"912349340",11,1846.94909007513,1861.2596163249,1933.98659929558,4,7
"912349341",9,1708.81151570655,1661.2131296446,1856.26587460569,3,6
"912349342",4,1542.20293086405,1440.6251584405,1572.73281143487,2,2
"912349343",7,1690.82664637545,1596.94847270921,1763.32076508842,3,4
"912349344",11,1804.83434427018,1758.61869907376,1933.98659929558,3,8
"912349345",11,1690.59506334802,1648.65435609573,1933.98659929558,3,8
"912349346",10,1733.88048315682,1719.14821433684,1896.67490607898,3,7
"912349347",15,1767.11631502993,1589.32241702102,2060.56118614118,3,12
"912349348",12,1716.39178965864,1338.3475633464,1968.69006049611,4,8
"912349349",12,1748.39787227246,1655.21693964709,1968.69006049611,3,9
"912349350",9,1712.52163526614,1718.85530446989,1856.26587460569,3,6
"912349351",15,1761.49133861612,1492.0255346538,2060.56118614118,4,11
"912349352",17,1702.30071615698,1353.29881334745,2113.95669457394,4,13
"912349353",10,1792.4411927215,1673.1644813937,1896.67490607898,3,7
"912349354",12,1670.64123570514,1567.33433364322,1968.69006049611,3,9
"912349355",15,1760.47200787409,1348.18825628162,2060.56118614118,5,10
"912349356",11,1802.88720960715,1703.42758538226,1933.98659929558,4,7
"912349357",9,1660.18628323293,1337.09256759649,1856.26587460569,2,7
"912349358",12,1767.40541825829,1627.89512475632,1968.69006049611,4,8
"912349359",13,1760.63119433747,1565.69848513947,2001.16379457045,3,10
"912349360",19,1793.07115456908,1677.94460939843,2162.56636020013,5,14
"912349362",18,1798.73123772633,1448.56166046648,2138.79896507223,5,13
"912349363",14,1707.87557957555,1177.37017703595,2031.70713799962,4,10
"912349364",18,1751.49124155744,1306.70899465364,2138.79896507223,5,13
"912349365",16,1800.00082705246,1641.36395183852,2087.92318348224,5,11
"912349366",17,1766.86815873883,1448.91102403357,2113.95669457394,4,13
"912349367",18,1747.414221424,1303.92440587467,2138.79896507223,4,14
"912349368",22,1754.67213078258,1185.18132518604,2228.3491786518,5,17
"912349369",17,1766.17384678788,1393.33550288936,2113.95669457394,4,13
"912349370",19,1741.16422779407,1420.48089864373,2162.56636020013,4,15
"912349371",14,1774.82220388677,1730.90171965147,2031.70713799962,4,10
"912349372",16,1784.78421101726,1518.98109424408,2087.92318348224,5,11
"912349373",12,1732.05966262511,1654.90199545408,1968.69006049611,3,9
"912349374",10,1735.1043360266,1796.40110539591,1896.67490607898,4,6
"912349375",15,1765.64007062707,1645.61084084091,2060.56118614118,3,12
"912349376",8,1711.26947013307,1576.78748683562,1812.11073017574,2,6
"912349377",11,1791.90945480708,1508.71138134619,1933.98659929558,4,7
"912349379",13,1860.70000657678,1747.58374850315,2001.16379457045,4,9
"912349380",17,1829.6116790112,1906.52256759414,2113.95669457394,5,12
"912349381",13,1858.71943625494,1701.02576219268,2001.16379457045,5,8
"912349382",14,1893.25524631909,1800.97988050699,2031.70713799962,4,10
"912349383",11,1834.35199128512,1799.36256549803,1933.98659929558,4,7
"912349384",13,1846.19286448689,1668.63992429525,2001.16379457045,4,9
"912349385",11,1780.46123725631,1597.1610360611,1933.98659929558,2,9
"912349386",15,1812.48425969979,1793.89303189266,2060.56118614118,4,11
"912349387",20,1801.94178816231,1953.541931576,2185.35845629437,6,14
"912349388",13,1808.693078436,1723.98431584514,2001.16379457045,4,9
"912349389",15,1830.48160011504,1466.716914855,2060.56118614118,3,12
"912349390",22,1755.3884109937,1325.43695236524,2228.3491786518,5,17
"912349391",11,1831.69641990787,1675.28453736786,1933.98659929558,3,8
"912349392",7,1680.87062929004,1594.29008714344,1763.32076508842,3,4
"912349393",14,1851.24151940536,1802.30278236836,2031.70713799962,4,10
"912349394",13,1850.51286656677,1647.42347212246,2001.16379457045,5,8
"912349395",12,1781.18739141544,1609.02909486614,1968.69006049611,4,8
"912349396",10,1785.85001780514,1355.83558009061,1896.67490607898,4,6
"912349397",16,1869.81366076932,1837.18899094507,2087.92318348224,3,13
"912349398",12,1789.85296613012,1675.61805062663,1968.69006049611,3,9
"912349399",15,1854.29222656367,1513.04392976273,2060.56118614118,4,11
"912349400",10,1820.44173748789,1887.85825468993,1896.67490607898,3,7
"912349401",8,1771.94552915025,1807.97836435119,1812.11073017574,2,6
"912349402",12,1883.09985206054,1969.87811229057,1968.69006049611,4,8
"912349403",3,1435.48897613853,1247.22324201427,1482.92019466158,0,3
"912349404",5,1585.3572101579,1491.60390321976,1646.12614877363,0,5
"912349405",2,1340.79519043948,1261.94286823747,1364.97646362037,0,2
"912349407",6,1528.27125599885,1121.46504729608,1708.62817714657,1,5
"912349408",6,1590.5844087181,1449.26670268298,1708.62817714657,1,5
"912349409",6,1600.00564868329,1439.34602922318,1708.62817714657,1,5
"912349410",6,1555.10351702639,1540.25190739695,1708.62817714657,2,4
"912349411",9,1622.34105350855,1391.03083500528,1856.26587460569,2,7
"912349412",13,1652.93328873186,1536.3657608994,2001.16379457045,3,10
"912349413",10,1655.39850378786,1337.29721425397,1896.67490607898,2,8
"912349414",5,1485.05523636953,1184.22351669422,1646.12614877363,0,5
"912349415",5,1489.5014226738,1088.56499299344,1646.12614877363,0,5
"912349416",3,1420.88006076079,1464.70177384509,1482.92019466158,0,3
"912349417",3,1439.8353651524,1332.73630278294,1482.92019466158,1,2
"912349418",4,1500.65733324928,1456.81343839107,1572.73281143487,0,4
